,Order_ID,Customer_Segment,Category,Sales,Profit,Region
657,658,Home Office,Furniture,3142,994,West
658,659,Home Office,Technology,3134,582,South
659,660,Corporate,Technology,1832,868,South
660,661,Home Office,Office Supplies,3181,980,East
661,662,Consumer,Technology,1370,918,South
662,663,Consumer,Office Supplies,4968,970,North
663,664,Corporate,Furniture,1629,872,North
664,665,Corporate,Technology,1181,234,North
665,666,Corporate,Furniture,3631,478,East
666,667,Consumer,Furniture,1251,857,West
667,668,Home Office,Furniture,1822,112,North
668,669,Consumer,Technology,816,992,North
669,670,Home Office,Office Supplies,4299,979,West
670,671,Consumer,Technology,2290,57,East
671,672,Home Office,Furniture,304,746,South
672,673,Consumer,Office Supplies,3929,351,West
673,674,Corporate,Furniture,3209,242,South
674,675,Consumer,Office Supplies,4194,591,South
675,676,Home Office,Technology,1432,568,South
676,677,Consumer,Office Supplies,2148,237,West
677,678,Consumer,Technology,1949,531,West
678,679,Consumer,Furniture,4942,706,South
679,680,Corporate,Office Supplies,1337,601,East
680,681,Consumer,Furniture,2118,22,East
681,682,Corporate,Office Supplies,617,508,East
682,683,Corporate,Technology,1538,454,North
683,684,Consumer,Office Supplies,4186,835,South
684,685,Consumer,Office Supplies,2152,349,North
685,686,Consumer,Technology,4468,333,East
686,687,Home Office,Technology,4617,605,West
687,688,Consumer,Technology,2412,607,East
688,689,Corporate,Office Supplies,2359,166,North
689,690,Consumer,Furniture,3249,665,North
690,691,Home Office,Office Supplies,881,584,East
691,692,Consumer,Office Supplies,2813,440,South
692,693,Home Office,Furniture,1344,564,West
693,694,Home Office,Technology,2516,416,West
694,695,Consumer,Office Supplies,1075,167,East
695,696,Corporate,Furniture,3591,194,South
696,697,Home Office,Technology,3525,807,South
697,698,Consumer,Technology,516,500,East
698,699,Consumer,Office Supplies,314,844,West
699,700,Corporate,Technology,4078,961,West
700,701,Home Office,Technology,1235,545,West
701,702,Home Office,Furniture,3875,366,South
702,703,Consumer,Furniture,1682,726,East
703,704,Consumer,Technology,4623,371,South
704,705,Corporate,Furniture,832,233,West
705,706,Corporate,Technology,2846,622,South
706,707,Home Office,Office Supplies,2363,213,West
707,708,Home Office,Furniture,4608,17,East
708,709,Consumer,Technology,3904,481,West
709,710,Home Office,Technology,2527,181,North
710,711,Corporate,Furniture,331,729,North
711,712,Corporate,Furniture,4453,105,East
712,713,Consumer,Office Supplies,502,683,South
713,714,Corporate,Technology,4965,812,South
714,715,Corporate,Office Supplies,164,617,South
715,716,Corporate,Office Supplies,2337,315,West
716,717,Corporate,Office Supplies,1049,666,North
717,718,Consumer,Furniture,272,267,East
718,719,Consumer,Office Supplies,2775,483,South
719,720,Home Office,Furniture,1350,959,South
720,721,Corporate,Furniture,3148,309,East
721,722,Home Office,Office Supplies,4105,474,West
722,723,Consumer,Office Supplies,737,623,South
723,724,Consumer,Technology,1048,698,West
724,725,Consumer,Office Supplies,2360,907,West
725,726,Consumer,Technology,1794,337,West
726,727,Consumer,Office Supplies,4947,119,South
727,728,Consumer,Office Supplies,4857,719,South
728,729,Consumer,Office Supplies,242,914,East
729,730,Corporate,Office Supplies,4681,138,East
730,731,Home Office,Technology,1560,974,West
731,732,Consumer,Technology,3987,880,South
732,733,Corporate,Office Supplies,392,146,West
733,734,Corporate,Office Supplies,1743,919,East
734,735,Home Office,Technology,2818,548,West
735,736,Consumer,Furniture,937,658,North
736,737,Home Office,Furniture,1137,173,West
737,738,Consumer,Furniture,371,358,South
738,739,Corporate,Technology,2058,989,West
739,740,Corporate,Technology,2469,472,West
740,741,Corporate,Furniture,905,877,South
741,742,Corporate,Furniture,3274,652,North
742,743,Home Office,Office Supplies,982,513,South
743,744,Consumer,Technology,931,894,East
744,745,Consumer,Technology,3271,160,North
745,746,Home Office,Furniture,2291,899,North
746,747,Consumer,Furniture,2140,255,South
747,748,Corporate,Technology,1694,119,West
748,749,Consumer,Office Supplies,1726,594,East
749,750,Corporate,Furniture,3684,807,East
750,751,Home Office,Technology,373,284,North
751,752,Consumer,Technology,689,879,East
752,753,Home Office,Office Supplies,2800,76,North
753,754,Consumer,Office Supplies,682,59,North
754,755,Corporate,Furniture,3733,825,East
755,756,Home Office,Furniture,2090,524,North
756,757,Consumer,Furniture,1358,235,West
757,758,Corporate,Technology,2966,587,North
758,759,Home Office,Furniture,3838,515,West
759,760,Home Office,Technology,671,164,West
760,761,Consumer,Furniture,644,992,West
761,762,Consumer,Office Supplies,4322,883,East
762,763,Consumer,Office Supplies,4928,489,West
763,764,Corporate,Technology,4612,120,East
764,765,Consumer,Office Supplies,737,492,South
765,766,Home Office,Technology,140,817,West
766,767,Home Office,Technology,4982,902,North
767,768,Consumer,Office Supplies,4492,777,South
768,769,Consumer,Technology,1720,283,South
769,770,Home Office,Office Supplies,3772,164,West
770,771,Corporate,Furniture,4237,660,East
771,772,Consumer,Furniture,4228,176,South
772,773,Consumer,Office Supplies,1399,28,West
773,774,Home Office,Office Supplies,4811,354,South
774,775,Consumer,Office Supplies,259,912,South
775,776,Corporate,Office Supplies,2052,744,West
776,777,Home Office,Furniture,1831,578,North
777,778,Consumer,Technology,2546,907,North
778,779,Home Office,Technology,3262,303,North
779,780,Consumer,Furniture,1832,654,South
780,781,Consumer,Technology,680,471,East
781,782,Consumer,Furniture,319,347,East
782,783,Corporate,Technology,4574,813,South
783,784,Corporate,Office Supplies,1849,461,South
784,785,Home Office,Office Supplies,1570,353,West
785,786,Consumer,Office Supplies,4428,726,East
786,787,Consumer,Furniture,1494,640,South
787,788,Corporate,Furniture,1021,774,North
788,789,Consumer,Technology,2873,94,East
789,790,Corporate,Technology,4562,706,South
790,791,Consumer,Technology,4676,746,West
791,792,Home Office,Furniture,3534,669,West
792,793,Consumer,Technology,3682,398,East
793,794,Consumer,Office Supplies,1218,801,North
794,795,Corporate,Technology,1965,236,East
795,796,Consumer,Office Supplies,4411,295,South
796,797,Consumer,Furniture,824,293,North
797,798,Corporate,Office Supplies,811,702,South
798,799,Home Office,Office Supplies,1925,956,North
799,800,Home Office,Office Supplies,4026,118,North
800,801,Corporate,Furniture,490,144,South
801,802,Corporate,Furniture,1170,947,East
802,803,Corporate,Furniture,4587,300,West
803,804,Corporate,Furniture,2865,896,North
804,805,Corporate,Technology,4580,999,North
805,806,Home Office,Furniture,2528,811,West
806,807,Home Office,Office Supplies,4594,624,East
807,808,Corporate,Furniture,2247,722,West
808,809,Consumer,Technology,3672,517,East
809,810,Corporate,Technology,4578,638,North
810,811,Consumer,Technology,2854,853,North
811,812,Corporate,Office Supplies,3363,831,South
812,813,Corporate,Furniture,3925,38,East
813,814,Home Office,Furniture,3516,403,West
814,815,Consumer,Furniture,2157,36,East
815,816,Consumer,Office Supplies,2411,476,East
816,817,Home Office,Office Supplies,2979,22,East
817,818,Home Office,Technology,3742,563,East
818,819,Home Office,Technology,2709,942,West
819,820,Home Office,Furniture,1530,454,South
820,821,Consumer,Office Supplies,2013,233,North
821,822,Consumer,Office Supplies,857,472,West
822,823,Corporate,Furniture,2234,30,West
823,824,Corporate,Furniture,2012,396,North
824,825,Home Office,Technology,1839,657,South
825,826,Home Office,Technology,3317,335,West
826,827,Home Office,Technology,4856,742,North
827,828,Corporate,Furniture,1234,476,South
828,829,Corporate,Furniture,3812,666,South
829,830,Corporate,Technology,864,531,East
830,831,Corporate,Technology,2825,234,West
831,832,Corporate,Office Supplies,3468,662,South
832,833,Corporate,Office Supplies,3597,484,West
833,834,Corporate,Technology,1772,627,North
834,835,Home Office,Technology,3505,789,West
835,836,Home Office,Office Supplies,682,715,South
836,837,Home Office,Technology,4866,467,North
837,838,Home Office,Office Supplies,4733,649,North
838,839,Corporate,Office Supplies,1921,222,East
839,840,Consumer,Office Supplies,1285,672,North
840,841,Corporate,Furniture,4625,970,South
841,842,Consumer,Furniture,1737,490,East
842,843,Home Office,Technology,2280,905,South
843,844,Corporate,Office Supplies,288,189,South
844,845,Home Office,Furniture,1846,838,East
845,846,Corporate,Technology,3926,547,East
846,847,Home Office,Technology,2720,536,West
847,848,Consumer,Technology,4045,31,South
848,849,Consumer,Technology,2426,354,West
849,850,Consumer,Technology,1284,586,North
850,851,Corporate,Office Supplies,2893,772,North
851,852,Consumer,Technology,3046,931,West
852,853,Corporate,Office Supplies,2600,30,East
853,854,Consumer,Furniture,269,754,North
854,855,Consumer,Technology,2845,417,East
855,856,Corporate,Furniture,1180,496,West
856,857,Corporate,Office Supplies,1363,537,East
857,858,Consumer,Office Supplies,4964,425,South
858,859,Corporate,Furniture,4553,281,North
859,860,Consumer,Technology,2348,214,East
860,861,Corporate,Technology,4008,307,East
861,862,Home Office,Furniture,1425,681,South
862,863,Home Office,Furniture,3277,955,East
863,864,Home Office,Furniture,3973,562,West
864,865,Home Office,Technology,2248,117,West
865,866,Home Office,Technology,1788,646,West
866,867,Consumer,Technology,3085,161,North
867,868,Home Office,Furniture,2176,22,East
868,869,Home Office,Technology,1629,724,North
869,870,Home Office,Office Supplies,1561,88,North
870,871,Home Office,Furniture,1502,915,East
871,872,Corporate,Technology,172,563,East
872,873,Consumer,Furniture,4449,178,West
873,874,Home Office,Office Supplies,4134,258,North
874,875,Home Office,Office Supplies,4711,130,North
875,876,Home Office,Furniture,2896,396,East
876,877,Consumer,Furniture,4616,448,North
877,878,Corporate,Office Supplies,2593,281,South
878,879,Consumer,Furniture,4331,309,East
879,880,Corporate,Office Supplies,3676,730,West
880,881,Home Office,Office Supplies,132,482,South
881,882,Home Office,Technology,2794,167,South
882,883,Consumer,Furniture,4473,642,West
883,884,Consumer,Furniture,4945,236,South
884,885,Corporate,Technology,3698,430,South
885,886,Corporate,Office Supplies,2492,965,South
886,887,Consumer,Furniture,4212,982,North
887,888,Corporate,Technology,2971,33,South
888,889,Consumer,Technology,2777,751,South
889,890,Corporate,Furniture,1501,547,East
890,891,Consumer,Technology,917,579,West
891,892,Consumer,Office Supplies,1760,786,North
892,893,Consumer,Technology,4662,647,North
893,894,Corporate,Office Supplies,4823,966,West
894,895,Corporate,Office Supplies,2538,796,North
895,896,Corporate,Furniture,3083,549,North
896,897,Consumer,Technology,1310,912,North
897,898,Corporate,Office Supplies,699,822,East
898,899,Corporate,Office Supplies,1946,991,East
899,900,Consumer,Technology,1955,137,North
900,901,Home Office,Office Supplies,1987,103,West
901,902,Consumer,Technology,779,712,West
902,903,Corporate,Furniture,3352,430,East
903,904,Consumer,Office Supplies,1935,281,East
904,905,Home Office,Office Supplies,4130,493,South
905,906,Consumer,Technology,2277,14,East
906,907,Corporate,Technology,248,166,North
907,908,Home Office,Technology,1595,61,East
908,909,Corporate,Technology,1844,252,South
909,910,Home Office,Office Supplies,1746,672,South
910,911,Home Office,Furniture,3095,783,West
911,912,Consumer,Furniture,1772,429,West
912,913,Consumer,Furniture,2039,962,North
913,914,Corporate,Furniture,757,938,East
914,915,Consumer,Technology,3767,826,South
915,916,Consumer,Office Supplies,1153,434,South
916,917,Home Office,Office Supplies,4171,89,West
917,918,Consumer,Office Supplies,676,704,West
918,919,Home Office,Technology,3195,363,East
919,920,Home Office,Office Supplies,3131,628,South
920,921,Home Office,Technology,4918,675,West
921,922,Corporate,Office Supplies,4879,302,East
922,923,Corporate,Furniture,4937,726,East
923,924,Corporate,Technology,3072,125,East
924,925,Home Office,Office Supplies,4048,538,West
925,926,Corporate,Furniture,2145,489,West
926,927,Corporate,Furniture,4036,297,West
927,928,Consumer,Furniture,3048,677,North
928,929,Corporate,Technology,1727,486,North
929,930,Corporate,Technology,1588,34,North
930,931,Home Office,Office Supplies,4245,440,West
931,932,Home Office,Furniture,4298,287,West
932,933,Home Office,Office Supplies,4563,996,North
933,934,Home Office,Office Supplies,1035,326,South
934,935,Home Office,Furniture,3663,647,South
935,936,Home Office,Office Supplies,3729,821,South
936,937,Corporate,Technology,1814,367,South
937,938,Home Office,Office Supplies,1902,285,North
938,939,Home Office,Furniture,1520,886,East
939,940,Consumer,Technology,3691,699,East
940,941,Corporate,Technology,3620,353,South
941,942,Corporate,Office Supplies,3411,440,West
942,943,Corporate,Office Supplies,2405,568,South
943,944,Home Office,Technology,2095,721,South
944,945,Home Office,Office Supplies,2067,572,East
945,946,Home Office,Furniture,3814,448,West
946,947,Consumer,Office Supplies,4135,471,East
947,948,Home Office,Office Supplies,4585,816,West
948,949,Consumer,Technology,4968,279,North
949,950,Corporate,Office Supplies,3558,718,East
950,951,Home Office,Office Supplies,493,440,North
951,952,Consumer,Office Supplies,4878,30,North
952,953,Consumer,Furniture,3830,152,South
953,954,Home Office,Office Supplies,4465,769,West
954,955,Corporate,Furniture,4344,877,East
955,956,Corporate,Furniture,127,362,South
956,957,Corporate,Furniture,3591,474,East
957,958,Consumer,Furniture,4361,477,North
958,959,Consumer,Technology,1273,522,East
959,960,Consumer,Furniture,438,473,East
960,961,Consumer,Office Supplies,1168,886,South
961,962,Corporate,Furniture,941,859,West
962,963,Home Office,Office Supplies,4384,403,East
963,964,Consumer,Furniture,4846,928,North
964,965,Consumer,Technology,393,795,North
965,966,Corporate,Furniture,1957,762,South
966,967,Home Office,Furniture,1422,67,North
967,968,Home Office,Technology,1747,135,East
968,969,Corporate,Furniture,4998,850,West
969,970,Corporate,Office Supplies,3720,887,East
970,971,Home Office,Furniture,4626,999,South
971,972,Consumer,Furniture,3194,470,North
972,973,Home Office,Furniture,3591,61,East
973,974,Corporate,Technology,3595,744,East
974,975,Consumer,Furniture,4682,823,North
975,976,Consumer,Furniture,3901,884,West
976,977,Corporate,Office Supplies,188,278,West
977,978,Corporate,Furniture,4466,105,West
978,979,Corporate,Furniture,2056,282,North
979,980,Home Office,Furniture,999,332,East
980,981,Home Office,Furniture,3577,582,South
981,982,Consumer,Office Supplies,1844,842,East
982,983,Corporate,Office Supplies,4473,702,North
983,984,Consumer,Technology,2353,142,North
984,985,Consumer,Furniture,3761,937,East
985,986,Consumer,Technology,3060,98,North
986,987,Consumer,Technology,1733,694,East
987,988,Corporate,Furniture,961,833,East
988,989,Consumer,Office Supplies,4801,14,West
989,990,Corporate,Office Supplies,1113,366,North
990,991,Corporate,Furniture,3399,352,North
991,992,Home Office,Furniture,1606,213,West
992,993,Corporate,Office Supplies,3305,683,West
993,994,Home Office,Furniture,4903,582,West
994,995,Corporate,Furniture,1077,480,South
995,996,Corporate,Furniture,3561,473,North
996,997,Corporate,Office Supplies,1917,506,East
997,998,Home Office,Technology,3784,711,East
998,999,Home Office,Technology,4158,846,East
999,1000,Consumer,Furniture,2734,72,North
1000,1001,Home Office,Office Supplies,4915,565,South
1001,1002,Home Office,Furniture,3766,248,North
1002,1003,Home Office,Office Supplies,1048,549,North
1003,1004,Home Office,Furniture,573,207,North
1004,1005,Consumer,Office Supplies,667,790,North
1005,1006,Home Office,Office Supplies,3532,692,North
